対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2026/01/18 00:00:00,富山県,男,70代,無職,1: 300万円未満,,1泊,岐阜県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満",宇奈月温泉,食べていない,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, シロエビ, ホタルイカ","ブリ, フクラギ（イナダ、ハマチ）, シロエビ, ホタルイカ",5,5,3,3,4,,,朝食が美味しい,虫が出る,お粥,土産屋さん,4,機会があれば行きたい,アピールが一番,富山市,,,,,,,,,,,,,,
富山,2026/01/18 00:00:00,東京都,男,50代,自営業,2: 300〜599万円,,3泊,富山県以外には宿泊しない,,3泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,食事なし（素泊まり）,,,"新幹線, 在来線",0,0,1,1,0,0,0,在来線・私鉄・路面電車,0,0,0,0,城端線のダイヤが少なく、琵琶湖付近の強風などで湖西線が遅れると、敦賀駅から接続するつるぎ号も遅れ、新高岡駅到着が遅れると高岡駅迄の城端線に間に合わず、一本逃すと30分から40分程新高岡駅で待たなくなり、当然高岡駅到着も遅れるので、その点に不満が若干残る。,,６回目,,,氷見の魚市場で寒ブリを食べる事,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, メルマガ（県・市町村）, デジタルニュース, 富山県観光公式のパンフレット, 新聞特集記事",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,ない,,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","3,000円以上 5,000円未満",,,"1,000円以上 3,000円未満","新湊きっときと市場, 高岡大仏, 氷見の魚市場、藤子F不二雄ミュージアム",専門店,駅（売店・自販機など）,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ",ブリ,5,5,5,5,5,,,大浴場が有るにも関わらずホテル代が安く、魚が噂通り大変美味しく、特にブリが最高であったから。,城端線のダイヤの少なさにつきる。,ブリ,氷見の魚市場,10,機会があれば行きたい,東京駅から新幹線で速く便利であり、ホテルも高岡駅迄来れば圧倒的に安く、何と言ってもお魚がブリも含め大変美味しく、満足度が大変高い県であると思う。,高岡市,,,,,,,,,,,,,,
富山,2026/01/18 00:00:00,大阪府,男,40代,会社員,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,5,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊予約Webサイト, テレビ・ラジオ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"50,000円以上 100,000円未満","30,000円以上 40,000円未満","40,000円以上 50,000円未満",,,使わない,"海王丸パーク, 新湊大橋, 新湊きっときと市場, 氷見市潮風ギャラリー　高岡市ふるさとギャラリー",回転寿司店（地元）,持ち帰り（道の駅・スーパーなど）,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ","ブリ, 紅ズワイガニ",5,5,4,5,5,,,新湊きっときと市場でのカニ小屋。茹でたてのカニにはとても感動しました。ブリにも感動しましたが、特にブリしゃぶは最高でした。氷見うどんも、ざるうどんでいただきましたが、細麺ですがのどごしよくこしもあってとても美味しかったです。,特になし,ブリしゃぶ,藤子不二雄さんお二人のギャラリーはよかったです,9,機会があれば行きたい,ブリカニバスの企画はとてもよいとおもいます。 私は今回、富山からブリカニバスに乗車し、新湊で茹でたてのカニを食しセリも見て、氷見番屋街へ。そして氷見市で宿泊しました。このバスはとてもよかったので、もう少し台数を増やしてもいいのでは？ 立山や黒部だけでない、富山の日本海沿いの良さをもっと企画してください！,氷見市,,,,,,,,,,,,,,
富山,2026/01/18 00:00:00,茨城県,男,50代,会社員,1: 300万円未満,,4泊以上,石川県,,4泊以上,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,徒歩,0,0,1,0,4,,１回目,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"宿泊予約Webサイト, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満",使わない,,,"1,000円以上 3,000円未満",新湊大橋,食べていない,食べていない,"ブリ, フクラギ（イナダ、ハマチ）","ブリ, フクラギ（イナダ、ハマチ）",3,3,3,3,3,,,,,,,5,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/18 00:00:00,富山県,女,30代,会社員,3: 600〜1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,自家用車,,１０回目以上,,,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,"3,000円以上 5,000円未満",五箇山,食べていない,食べていない,食べていない,食べていない,5,4,4,5,5,,,彼氏と一緒に温泉に入れたため,,,,10,富山県在住,交通の便がやや不便,富山市,,,,,,,,,,,,,,
富山,2026/01/18 00:00:00,京都府,男,50代,会社員,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,4,,５回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, 文化施設の見学・体験（美術館・博物館など）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満",国宝 高岡山瑞龍寺,回転寿司店（地元）,食べていない,"ブリ, 紅ズワイガニ, シロエビ, ホタルイカ",シロエビ,4,4,4,3,4,,,楽しめました,特になし,白エビ,特になし,8,機会があれば行きたい,できるだけ、伝統を守ってほしい,氷見市,,,,,,,,,,,,,,
富山,2026/01/18 00:00:00,京都府,男,40代,会社員,4: 1000〜2000万円,,1泊,東京都,,1泊,,朝食のみ,,,,,,,レンタカー,0,1,0,0,0,0,0,"レンタカー, タクシー",1,0,0,0,4,,２回目,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Instagram, デジタルニュース, 口コミ（同僚・同級生）, テレビ番組, 新聞特集記事",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ある,石川県,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"1,000円未満",富山城,食べていない,食べていない,食べていない,食べていない,3,4,3,3,4,,,,,,,10,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/18 00:00:00,愛知県,男,30代,会社員,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,レンタカー,0,1,0,0,0,0,0,レンタカー,0,0,0,0,5,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 文化施設の見学・体験（美術館・博物館など）",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式サイト「とやま観光ナビ」, 宿泊予約Webサイト, 口コミ（友人・恋人）",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"10,000円以上 20,000円未満","宇奈月温泉, 黒部峡谷鉄道, ほたるいかミュージアム, 埋没林博物館",回転寿司店（チェーン店）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, シロエビ, 甘エビ, ホタルイカ, ゲンゲ","ブリ, シロエビ, 甘エビ",5,5,5,5,5,,,ホテル黒部では、美味しい食事と温泉を楽しめた。また、冬の黒部渓谷プレミアムツアーのトロッコ乗車はここでしか経験できない体験でとても印象に残った。,特になかった,寿司(ぶり、のどぐろ、白えびなど),・冬の黒部渓谷プレミアムツアー ・埋没林博物館,10,来年もまた行きたい,,滑川市,,,,,,,,,,,,,,
富山,2026/01/18 00:00:00,石川県,女,40代,会社員,2: 300〜599万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,"温泉や露天風呂, 買い物（アウトレットなど）",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","砺波チューリップ公園, 富山市ガラス美術館, ほたるいかミュージアム",回転寿司店（地元）,持ち帰り（道の駅・スーパーなど）,"フクラギ（イナダ、ハマチ）, シロエビ","ホタルイカ, バイガイ",5,5,5,5,5,,,温泉の泉質、風景が良かったから,特になし,お寿司,滝乃荘の温泉,10,来年もまた行きたい,ブラックラーメン、お寿司海鮮、立山連峰、アウトレットなど食、風景、買い物全てハズレなしで素晴らしいと思う。石川県にはない魅力が沢山ある。,高岡市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,愛知県,男,60代,定年退職,2: 300〜599万円,,1泊,長野県,,1泊,,朝食のみ,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,旅行会社ツアーバス,0,0,0,0,4,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 新聞特集記事",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満",五箇山,食べていない,食べていない,"シロエビ, ホタルイカ","シロエビ, ホタルイカ",4,4,4,4,4,,,,,,,8,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,埼玉県,男,50代,経営者・役員,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,新幹線,0,0,1,0,0,0,0,"在来線・私鉄・路面電車, 徒歩",0,0,1,0,5,,５回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, 観光展・物産展",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ない,,,"40,000円以上 50,000円未満","30,000円以上 40,000円未満","5,000円以上 10,000円未満",,,使わない,"富山城, 富岩運河環水公園, 氷見",居酒屋・レストラン（地元）,食べていない,"ブリ, 紅ズワイガニ, シロエビ, ウマヅラハギ","紅ズワイガニ, シロエビ",5,3,4,5,4,,,氷見の寒ブリ宣言が出ていない事,公共交通機関の乗り継ぎが良くない,富山ブラックラーメン,高岡,10,来年もまた行きたい,路面電車の路線を延ばしてほしいです,富山市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,兵庫県,男,60代,無職,2: 300〜599万円,,3泊,富山県以外には宿泊しない,,3泊,,食事なし（素泊まり）,,夕・朝２食付き,,食事なし（素泊まり）,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 友人・親戚を訪ねる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, 宿泊施設のウェブサイト, 富山県観光公式のパンフレット",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"50,000円以上 100,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満","岩瀬エリア, 海王丸パーク, 新湊きっときと市場",回転寿司店（地元）,回転寿司店（地元）,"紅ズワイガニ, シロエビ",紅ズワイガニ,4,4,4,4,4,,,しばらく住んでいた懐かしい場所に行けたから,特に無し,寿司,氷見　温泉,10,来年もまた行きたい,酒が美味しい,富山市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,京都府,男,60代,公務員,3: 600〜1000万円,,3泊,富山県以外には宿泊しない,,3泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,夕・朝２食付き,,,"新幹線, 在来線",0,0,1,1,0,0,0,"レンタカー, 在来線・私鉄・路面電車",0,0,0,0,4,,１回目,,,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Google, 口コミ（家族）",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","30,000円以上 40,000円未満","30,000円以上 40,000円未満",,,"5,000円以上 10,000円未満","国宝 高岡山瑞龍寺, 庄川峡遊覧船, 高岡大仏, 富山市ガラス美術館, 富山城, 富岩運河環水公園",回転寿司店（地元）,持ち帰り（道の駅・スーパーなど）,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ","ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ",5,4,3,3,4,,,よかった。,なし。,魚,居酒屋,10,機会があれば行きたい,頑張ってください。,富山市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,富山県,女,20代,会社員,2: 300〜599万円,,1泊,石川県,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,5,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 口コミ（家族）, 新聞特集記事",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,使わない,松原清松堂,食べていない,食べていない,紅ズワイガニ,紅ズワイガニ,4,4,3,3,4,,,温泉でリラックスできた,なし,カニ,なし,7,富山県在住,,富山市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,富山県,女,20代,会社員,1: 300万円未満,,1泊,岐阜県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,４回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TikTok, 口コミ（友人・恋人）",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ある,石川県,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,使わない,岩瀬エリア,専門店,駅（売店・自販機など）,紅ズワイガニ,甘エビ,5,5,4,4,4,,,,,,,10,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,神奈川県,男,30代,経営者・役員,4: 1000〜2000万円,,2泊,石川県,,1泊,,食事なし（素泊まり）,,,,,,,新幹線,0,0,1,0,0,0,0,タクシー,1,0,0,0,3,,４回目,,,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, 口コミ（家族）",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ある,"石川県, 福井県",,"50,000円以上 100,000円未満","100,000円以上 ","20,000円以上 30,000円未満",,,"3,000円以上 5,000円未満","宇奈月温泉, 黒部峡谷鉄道, 新湊きっときと市場, 富山市ガラス美術館, 富山城, 富岩運河環水公園",専門店,食べていない,"ブリ, 紅ズワイガニ, シロエビ, ホタルイカ, バイガイ",シロエビ,5,5,3,3,4,,,金沢に比べてかなりコスパが良い,新湊市場のカニ小屋は予約すると拘束時間が長すぎて困る。次回は直接食べに来ます,小料理屋のコース料理,特になし,5,機会があれば行きたい,金沢が毎回ぼったくり価格で後悔するので富山はおすすめ！ですが店舗が少なすぎて週末は予約がないと入れないところばかりで居酒屋難民になる,射水市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,長野県,男,40代,公務員,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,新幹線,0,0,1,0,0,0,0,自家用車,0,0,0,0,4,,１０回目以上,,,"地元の美味しいものを食べる, 買い物（アウトレットなど）, 友人・親戚を訪ねる",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, YOUTUBE, 旅行ガイドブック",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","30,000円以上 40,000円未満","5,000円以上 10,000円未満",,,"1,000円未満",富山市ガラス美術館,回転寿司店（地元）,食べていない,"ブリ, 甘エビ",ブリ,5,4,3,4,4,,,念願の鰤しゃぶをいただけた,,海鮮全般,,10,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,富山県,女,50代,経営者・役員,1: 300万円未満,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,4,,３回目,,,"地元の美味しいものを食べる, ドライブ・ツーリング",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Instagram, YOUTUBE, 口コミ（友人・恋人）, 口コミ（家族）, テレビ・ラジオ",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満","20,000円以上 30,000円未満",,,"3,000円以上 5,000円未満","雨晴海岸, 富山市ガラス美術館, 富岩運河環水公園",回転寿司店（地元）,食べていない,ブリ,ブリ,5,4,5,5,5,,,,,,,10,来年もまた行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,愛知県,男,60代,自由業,6: 無回答,,2泊,富山県以外には宿泊しない,,2泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,"在来線・私鉄・路面電車, 徒歩",0,0,1,0,4,,１回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, 文化施設の見学・体験（美術館・博物館など）, まちあるき、都市散策各種体験（手作り、果物狩りなど）",1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, ネット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ない,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満","高岡大仏, 富山市ガラス美術館, 富岩運河環水公園",持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,"ブリ, 甘エビ, ゲンゲ",ブリ,5,5,4,5,5,,,知らない文化などを経験できた,,魚介類,瑞宝寺,8,機会があれば行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/01/19 00:00:00,静岡県,女,40代,経営者・役員,6: 無回答,,2泊,富山県以外には宿泊しない,,2泊,,夕・朝２食付き,,夕・朝２食付き,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,使用していません,,１回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 地域の人と交流し、生活文化を体験する, 健康を増進する, 出張など仕事関係",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"宿泊予約Webサイト, 雑誌の特集記事, テレビ・ラジオ, 温泉雑誌",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","30,000円以上 40,000円未満","40,000円以上 50,000円未満",,,"3,000円以上 5,000円未満","宇奈月温泉, 砺波チューリップ公園, 海の駅蜃気楼",回転寿司店（地元）,回転寿司店（地元）,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, ウマヅラハギ, ゲンゲ","ブリ, 紅ズワイガニ",5,5,5,5,5,,,初めて富山県に来まして、宿泊施設の努力や工芸品などの土産物に感銘を受けました。食べ物でいいますと海の幸、それとお米は絶品でした。,天候も良く不便はありませんでした。,海の幸全般です。,埋没林博物館はとても良かったです。もっと素晴らしさを前面に押し出して宣伝して欲しいです。,10,来年もまた行きたい,もっともっと富山県を知りたいです。,滑川市,,,,,,,,,,,,,,
